"gender";"carType";"carCategory";"occupation";"age";"carGroup";"carValue";"material";"region";"cityDensity";"claimValue"
"Male";"C";"Large";"Housewife";52;"15";15815;"0";"Q";147,9690558;539,681448467281
"Male";"B";"Large";"Unemployed";31;"6";7970;"1";"O";32,9239514;990,565509987706
"Male";"A";"Medium";"Employed";31;"11";8610;"0";"Q";181,4165594;679,20778711089
"Male";"B";"Medium";"Housewife";33;"20";34330;"1";"U";58,60474559;525,457072245111
"Female";"B";"Small";"Employed";24;"10";1425;"0";"L";58,59040352;572,998657575242
"Female";"D";"Small";"Self-employed";22;"10";9085;"0";"R";270,4632326;876,671089375355
"Female";"C";"Small";"Unemployed";20;"3";15200;"0";"M";183,8950396;1092,59759736836
"Female";"E";"Small";"Self-employed";43;"4";12330;"0";"Q";212,4247054;771,381452732519
"Male";"A";"Medium";"Housewife";42;"16";8530;"0";"S";17,8799582;601,231146736145
"Male";"E";"Medium";"Housewife";68;"7";8035;"0";"Q";129,3156084;428,074209418714
"Male";"F";"Large";"Employed";42;"7";37365;"1";"S";31,84882285;518,731387782067
"Male";"E";"Large";"Housewife";67;"15";14670;"1";"L";70,87357842;383,459107873523
"Male";"B";"Large";"Housewife";68;"18";23250;"1";"R";293,5560359;520,290419147966
"Female";"D";"Small";"Employed";38;"18";23835;"0";"L";129,6779531;458,21571684833
"Male";"A";"Small";"Self-employed";43;"11";6335;"0";"U";123,969842;679,992903575243
"Male";"A";"Small";"Unemployed";34;"1";29020;"0";"Q";148,5612071;867,242052224712
"Male";"C";"Small";"Employed";25;"6";12870;"1";"Q";148,4018477;713,257264020175
"Male";"F";"Large";"Employed";57;"13";22080;"1";"L";85,63166734;454,896508795185
"Female";"B";"Small";"Retired";49;"18";23790;"0";"Q";91,28099321;610,827550875867
"Female";"A";"Large";"Self-employed";60;"2";18860;"0";"U";59,32884362;588,097941243892
"Female";"B";"Large";"Retired";75;"2";2835;"1";"R";249,8117276;834,420162432968
"Male";"C";"Medium";"Employed";31;"16";28265;"0";"U";91,54176264;523,182693646404
"Female";"A";"Large";"Unemployed";33;"7";11570;"1";"L";51,32331561;551,155438023054
"Male";"C";"Large";"Retired";68;"15";3095;"1";"M";153,4523215;759,101879670655
"Male";"E";"Large";"Employed";67;"6";8295;"1";"R";272,9669948;690,042807343229
"Female";"E";"Large";"Housewife";27;"6";8200;"0";"U";112,8034383;532,9184864016
"Male";"A";"Medium";"Self-employed";22;"12";15485;"0";"R";240,0004036;1072,73588993904
"Male";"B";"Small";"Employed";42;"12";24715;"1";"T";23,97168003;549,368744478755
"Male";"E";"Large";"Unemployed";32;"11";4765;"1";"M";190,0515645;763,529847272841
"Male";"D";"Medium";"Employed";35;"16";49240;"1";"O";29,1257717;487,839458206387
"Male";"B";"Medium";"Employed";37;"15";20045;"0";"Q";110,9836779;658,508816918326
"Female";"E";"Small";"Employed";28;"12";3700;"1";"R";270,7883545;581,059491731977
"Male";"D";"Small";"Housewife";44;"5";3070;"0";"T";20,85122582;592,443425870072
"Male";"E";"Small";"Housewife";39;"19";16535;"0";"M";216,4916013;629,849448726415
"Male";"A";"Large";"Self-employed";33;"10";14215;"1";"Q";139,2056697;700,552408461383
"Male";"D";"Large";"Unemployed";40;"11";12935;"0";"R";260,3601885;915,478894325733
"Female";"B";"Medium";"Self-employed";60;"3";9040;"0";"P";23,21820596;795,108911001893
"Male";"C";"Small";"Housewife";33;"11";7855;"1";"O";26,55546013;478,238466686278
"Female";"A";"Small";"Unemployed";22;"8";16490;"0";"U";112,8034383;835,049389117511
"Male";"C";"Large";"Employed";62;"18";13995;"1";"O";36,9071711;422,801606519311
"Male";"B";"Medium";"Employed";30;"4";1770;"1";"R";232,9029787;869,035197747754
"Male";"C";"Small";"Employed";30;"8";23515;"1";"R";251,432848;794,324448180532
"Male";"A";"Large";"Employed";39;"12";4525;"1";"R";285,6217445;732,993570257021
"Male";"F";"Large";"Retired";65;"8";5645;"1";"U";91,54176264;664,30685041808
"Female";"C";"Large";"Self-employed";57;"19";9465;"0";"M";216,4916013;689,979366336974
"Male";"B";"Large";"Retired";54;"15";7035;"1";"L";85,63166734;740,755560293699
"Female";"A";"Small";"Self-employed";37;"3";9285;"1";"L";59,63322296;666,655569805469
"Male";"C";"Large";"Employed";44;"9";17700;"0";"R";275,0923407;807,490462543716
"Female";"B";"Large";"Retired";48;"19";27615;"0";"R";238,240414;861,818306011459
"Male";"A";"Medium";"Housewife";27;"13";21800;"0";"Q";147,9690558;635,555005051423
"Male";"D";"Medium";"Self-employed";70;"12";13030;"1";"L";58,30755679;512,762711440568
"Female";"C";"Large";"Unemployed";18;"14";38730;"0";"R";284,2162652;918,607831908435
"Male";"A";"Medium";"Retired";73;"7";10390;"1";"N";113,2248348;815,624269973259
"Male";"D";"Large";"Housewife";68;"8";15175;"1";"R";234,675271;567,776898064054
"Female";"D";"Medium";"Self-employed";72;"8";9025;"0";"S";31,84882285;687,228066046372
"Male";"B";"Medium";"Housewife";51;"19";2460;"0";"R";295,7970919;741,991896956221
"Female";"D";"Medium";"Self-employed";47;"20";9000;"0";"T";17,999002;685,066142048882
"Male";"D";"Small";"Self-employed";18;"1";19420;"0";"R";223,3475567;945,838858795577
"Male";"A";"Medium";"Self-employed";35;"20";30705;"0";"R";291,3194903;1249,61301096722
"Male";"D";"Large";"Employed";50;"17";15655;"1";"Q";201,3918071;566,023064517437
"Male";"A";"Small";"Unemployed";30;"4";5075;"0";"R";208,8164363;1247,32860411324
"Female";"F";"Large";"Employed";21;"11";23930;"0";"L";58,73427627;479,601923244279
"Female";"E";"Small";"Employed";38;"15";10555;"0";"R";270,874006;653,016353913313
"Female";"D";"Small";"Housewife";40;"18";33715;"0";"R";275,0923407;516,69466400685
"Male";"B";"Medium";"Employed";30;"12";2555;"1";"L";57,41329485;566,822807568208
"Male";"A";"Small";"Employed";25;"16";21280;"1";"R";276,9454965;719,640175413711
"Male";"A";"Medium";"Retired";55;"8";8120;"1";"L";76,50537468;824,514985698974
"Male";"B";"Medium";"Retired";54;"20";24770;"1";"R";251,432848;1096,55927239813
"Female";"B";"Medium";"Housewife";18;"10";3190;"0";"R";258,9237292;742,046492480585
"Male";"A";"Large";"Retired";57;"20";19840;"1";"Q";150,2239631;840,419649731057
"Male";"C";"Medium";"Housewife";21;"11";48375;"1";"L";44,79860971;445,964567447482
"Female";"F";"Medium";"Unemployed";35;"4";20435;"1";"R";275,0923407;928,664331781878
"Male";"D";"Small";"Employed";19;"16";29390;"1";"Q";207,1446249;573,551615482954
"Male";"F";"Large";"Retired";68;"11";45790;"1";"Q";132,7922667;574,050999644808
"Male";"B";"Small";"Employed";43;"9";27195;"0";"Q";185,1345389;726,57749145636
"Male";"B";"Medium";"Housewife";18;"19";23040;"0";"L";65,78489891;602,718851524355
"Male";"A";"Small";"Unemployed";24;"17";32520;"1";"U";59,40378524;717,123086158498
"Male";"E";"Large";"Unemployed";42;"1";29050;"0";"N";93,38235115;896,729030059665
"Male";"C";"Medium";"Housewife";35;"9";6935;"0";"P";24,82652767;648,567750501213
"Male";"E";"Medium";"Housewife";30;"10";36530;"0";"M";190,0515645;668,185492679396
"Female";"B";"Small";"Employed";53;"13";22390;"1";"L";60,07300249;417,740949875846
"Female";"E";"Small";"Employed";41;"8";16910;"1";"P";27,58599081;508,173529198993
"Male";"B";"Large";"Housewife";22;"13";12845;"1";"T";25,28528423;546,672156982358
"Female";"A";"Medium";"Self-employed";54;"19";16050;"1";"U";123,969842;484,200051253424
"Male";"D";"Large";"Self-employed";58;"11";21955;"0";"M";201,6569069;744,448207282344
"Male";"A";"Medium";"Unemployed";22;"8";18175;"0";"L";63,53336338;1020,46608470811
"Female";"D";"Large";"Housewife";40;"13";21250;"0";"T";56,04309848;461,6554082242
"Male";"D";"Medium";"Retired";60;"12";22080;"0";"R";249,8117276;954,752563000352
"Male";"A";"Medium";"Employed";37;"19";47380;"0";"L";63,50810856;575,573112600331
"Male";"A";"Medium";"Unemployed";31;"7";9335;"0";"O";23,46029027;855,184692474839
"Female";"D";"Small";"Housewife";36;"4";7730;"1";"L";44,16537902;437,934726014228
"Male";"F";"Large";"Self-employed";57;"1";9745;"1";"L";83,90453994;556,328936113692
"Male";"A";"Small";"Self-employed";28;"8";3870;"0";"Q";148,4945135;985,912599971793
"Male";"B";"Medium";"Self-employed";45;"18";31420;"0";"O";34,81202424;707,011193265255
"Male";"B";"Medium";"Self-employed";44;"12";7975;"0";"N";88,89623143;993,209909097945
"Male";"C";"Medium";"Housewife";26;"10";43085;"1";"U";61,79475865;437,650596586279
"Female";"A";"Small";"Unemployed";60;"15";9875;"1";"S";32,57069103;655,709683992677
"Female";"D";"Large";"Self-employed";43;"2";40065;"1";"U";33,29429778;478,494412465791
"Male";"F";"Small";"Unemployed";34;"16";25035;"1";"Q";169,7885554;689,325725169728
"Male";"F";"Large";"Employed";53;"12";18210;"1";"Q";77,73738533;439,924778547621
"Male";"A";"Large";"Employed";26;"6";18195;"0";"M";178,2443114;993,778712363787
"Female";"E";"Medium";"Employed";18;"7";14455;"0";"O";29,08064837;520,040942873979
"Male";"E";"Small";"Employed";38;"1";25100;"1";"L";73,26206886;465,194336828679
"Female";"D";"Medium";"Unemployed";32;"8";10635;"0";"T";28,96459267;803,518311607343
"Male";"B";"Medium";"Employed";27;"20";10740;"0";"L";60,07300249;770,240155075411
"Female";"A";"Small";"Employed";29;"4";1740;"0";"N";100,833778;862,251126579011
"Female";"D";"Small";"Self-employed";28;"4";13160;"1";"U";123,0152076;614,876379226804
"Female";"B";"Small";"Unemployed";30;"11";20685;"1";"N";33,65195213;710,919333218087
"Female";"D";"Large";"Self-employed";35;"5";3990;"1";"P";31,88091224;645,58239832561
"Male";"A";"Small";"Self-employed";44;"19";18055;"0";"U";46,84863153;607,599756280578
"Male";"C";"Small";"Employed";30;"8";4680;"1";"R";240,0004036;792,289808572557
"Male";"A";"Large";"Retired";70;"17";48135;"1";"L";70,87357842;670,476816266149
"Male";"D";"Small";"Employed";30;"8";29365;"0";"T";32,2125563;703,976147487794
"Female";"A";"Large";"Unemployed";39;"12";21955;"0";"U";58,60474559;602,77050562227
"Male";"D";"Medium";"Employed";36;"3";8205;"1";"M";222,6929824;809,019359331889
"Male";"C";"Small";"Self-employed";31;"15";26935;"1";"N";88,89623143;849,613991606232
"Male";"F";"Large";"Unemployed";21;"7";44990;"0";"Q";171,3729361;826,005474544427
"Female";"D";"Medium";"Employed";33;"5";6350;"1";"L";74,57233929;492,327773568675
"Male";"E";"Small";"Retired";56;"9";6215;"1";"O";26,7213619;704,505862612458
"Female";"B";"Large";"Self-employed";48;"16";40700;"0";"L";71,51212062;559,307352400156
"Male";"B";"Small";"Unemployed";34;"16";29360;"0";"L";61,11231366;770,570755750466
"Female";"D";"Large";"Self-employed";45;"20";9050;"1";"P";29,43246223;630,140824630043
"Male";"E";"Small";"Employed";46;"11";18100;"0";"L";77,68823268;497,722069105167
"Male";"F";"Large";"Retired";49;"2";8560;"1";"R";295,7970919;1095,66044361482
"Male";"B";"Large";"Unemployed";50;"6";26205;"1";"Q";186,6850127;931,449952554482
"Female";"E";"Large";"Unemployed";36;"15";16015;"1";"R";253,6198858;722,519110930435
"Male";"B";"Large";"Employed";25;"11";6260;"1";"L";58,91132801;525,997263554117
"Female";"B";"Small";"Self-employed";37;"5";1585;"0";"R";295,7970919;1057,10167510746
"Male";"A";"Small";"Unemployed";28;"4";2880;"1";"N";51,33277755;1086,04544709268
"Male";"E";"Medium";"Self-employed";29;"1";16045;"0";"L";59,70218923;686,611513755391
"Male";"A";"Large";"Housewife";73;"10";4150;"1";"L";62,06252553;409,94877661896
"Female";"A";"Small";"Employed";28;"14";10185;"1";"T";35,78808354;476,676920620742
"Male";"A";"Medium";"Housewife";30;"20";43845;"1";"S";24,84670738;678,954152594834
"Male";"A";"Medium";"Unemployed";24;"14";15340;"0";"L";76,05272599;845,846741438743
"Female";"C";"Medium";"Retired";69;"3";19375;"0";"R";238,240414;951,451173005925
"Male";"A";"Small";"Unemployed";31;"4";28980;"0";"Q";222,2151274;1174,26534771237
"Male";"A";"Medium";"Housewife";28;"10";16465;"0";"M";94,36462339;667,356083937606
"Male";"B";"Large";"Self-employed";46;"3";9465;"1";"O";36,9071711;830,834534719207
"Male";"A";"Medium";"Housewife";31;"9";23430;"0";"Q";222,735365;744,910443890268
"Male";"A";"Medium";"Retired";70;"13";29410;"1";"Q";99,6400095;636,748390939804
"Male";"B";"Large";"Housewife";42;"11";23405;"0";"U";125,1320458;506,370120173453
"Male";"F";"Large";"Retired";56;"12";21030;"1";"L";90,21472555;658,00856749287
"Male";"F";"Large";"Unemployed";32;"4";23890;"0";"L";62,73514095;899,249540246459
"Male";"A";"Large";"Retired";68;"13";29400;"1";"R";270,874006;856,916753857425
"Female";"B";"Large";"Self-employed";72;"19";30015;"1";"U";33,29429778;379,334342990656
"Male";"A";"Large";"Retired";74;"7";20345;"0";"Q";222,2151274;798,720762365404
"Male";"A";"Small";"Unemployed";55;"15";6695;"0";"R";223,3475567;987,968851644195
"Male";"B";"Medium";"Unemployed";27;"6";29990;"0";"L";68,9093508;1089,26070635147
"Male";"D";"Small";"Unemployed";21;"2";9165;"0";"R";293,5560359;1344,7735900351
"Male";"C";"Small";"Self-employed";46;"13";7870;"0";"O";32,9239514;743,728551740406
"Male";"A";"Large";"Employed";26;"6";43015;"0";"R";251,432848;1029,64914420455
"Male";"C";"Large";"Self-employed";42;"13";19625;"1";"U";59,40378524;524,596815643962
"Female";"B";"Medium";"Employed";29;"13";2640;"1";"N";65,2951547;614,331191775883
"Female";"B";"Large";"Housewife";68;"1";23280;"1";"L";81,90993935;359,04185026537
"Female";"C";"Large";"Employed";26;"10";6920;"0";"L";71,78834285;526,967250140597
"Male";"F";"Medium";"Housewife";40;"19";19540;"1";"Q";123,0199289;448,633977513437
"Male";"C";"Large";"Retired";64;"15";22940;"1";"L";56,11415278;620,196635872612
"Male";"B";"Small";"Housewife";26;"10";5015;"0";"Q";208,6667182;726,629194182986
"Female";"B";"Medium";"Employed";37;"20";18655;"1";"Q";201,3918071;629,090076401992
"Male";"B";"Large";"Employed";25;"9";13115;"0";"Q";110,9836779;704,109891373549
"Male";"A";"Small";"Unemployed";18;"2";24450;"0";"Q";222,735365;1248,39361719168
"Male";"C";"Small";"Self-employed";47;"17";23680;"1";"L";61,94412023;628,172729236823
"Female";"B";"Small";"Housewife";39;"4";1485;"1";"R";234,675271;644,298683505837
"Male";"D";"Small";"Employed";30;"4";18590;"0";"U";46,84863153;600,025513814007
"Female";"A";"Large";"Housewife";58;"11";20965;"0";"R";238,240414;517,255122906687
"Female";"A";"Medium";"Housewife";42;"11";46485;"1";"Q";222,735365;449,353191161261
"Female";"A";"Small";"Retired";55;"6";9185;"0";"Q";169,7885554;939,253579341421
"Female";"C";"Medium";"Housewife";54;"15";16235;"1";"N";113,2248348;512,20610245405
"Male";"D";"Small";"Self-employed";47;"17";40545;"1";"Q";208,6667182;709,924352038874
"Male";"B";"Large";"Self-employed";49;"20";13075;"1";"R";293,5560359;1017,70488485481
"Male";"C";"Large";"Self-employed";30;"11";4325;"1";"U";88,29014956;552,956654416005
"Male";"A";"Medium";"Housewife";44;"15";21645;"1";"Q";147,9690558;524,572668514072
"Female";"B";"Small";"Employed";29;"12";7400;"0";"Q";157,245582;607,625121798482
"Male";"A";"Medium";"Self-employed";21;"11";34045;"0";"S";27,01981982;887,933142119203
"Male";"F";"Large";"Housewife";72;"17";10435;"1";"Q";169,7885554;458,95604196386
"Male";"A";"Small";"Housewife";38;"9";8850;"0";"Q";211,8309492;708,873039809968
"Male";"A";"Medium";"Employed";23;"6";21765;"0";"M";153,4523215;995,93655594693
"Female";"B";"Medium";"Housewife";21;"16";22790;"1";"P";30,62119248;478,251854135596
"Male";"B";"Medium";"Employed";47;"11";11795;"1";"Q";124,2334338;506,828103149022
"Male";"E";"Medium";"Employed";45;"6";5860;"0";"T";31,98800317;702,994531233286
"Male";"A";"Large";"Housewife";41;"16";27630;"1";"Q";129,8552354;452,915139645957
"Male";"F";"Medium";"Employed";35;"12";19760;"0";"U";123,969842;581,438786049674
"Female";"E";"Small";"Retired";58;"15";11000;"0";"M";216,4916013;816,985602714917
"Male";"C";"Medium";"Retired";59;"20";3815;"0";"Q";181,4165594;994,167302298197
"Female";"A";"Small";"Employed";36;"4";1735;"1";"P";33,67123926;608,417299542725
"Female";"C";"Medium";"Employed";20;"11";4425;"1";"Q";167,9366556;489,836585316362
"Female";"A";"Large";"Employed";53;"7";14735;"0";"L";73,25249905;449,326883785294
"Male";"B";"Medium";"Housewife";24;"1";4950;"0";"Q";182,367931;694,015131747661
"Female";"E";"Medium";"Employed";28;"15";7355;"0";"L";58,91132801;502,653152199004
"Male";"A";"Medium";"Employed";37;"15";7435;"1";"N";133,2886429;780,830282682617
"Male";"B";"Medium";"Retired";75;"13";28215;"0";"L";64,32860507;732,564597016789
"Male";"C";"Small";"Housewife";51;"19";49020;"1";"M";156,1042255;487,515998936657
"Female";"D";"Medium";"Self-employed";20;"10";18895;"0";"R";232,9029787;839,130568245172
"Female";"A";"Large";"Retired";68;"15";28575;"0";"S";32,57069103;752,746136851884
"Male";"A";"Small";"Housewife";36;"6";11350;"1";"L";55,96459579;603,020113659112
"Female";"C";"Small";"Housewife";28;"2";1515;"1";"U";137,8873343;488,160017819473
"Male";"D";"Small";"Employed";23;"14";27840;"0";"Q";182,367931;639,234618273325
"Male";"D";"Small";"Self-employed";38;"12";1555;"1";"R";282,3344767;839,495003560506
"Male";"A";"Large";"Self-employed";35;"16";24520;"0";"L";51,55500772;676,163255561139
"Male";"A";"Small";"Employed";20;"2";22040;"0";"N";137,8151761;1096,43031774545
"Female";"D";"Large";"Employed";54;"6";8950;"1";"Q";201,3918071;545,516698429329
"Male";"D";"Large";"Retired";60;"16";7605;"1";"P";22,75483466;629,483122103971
"Male";"A";"Small";"Housewife";23;"9";24955;"0";"L";57,29188508;628,766148097735
"Female";"A";"Large";"Housewife";36;"8";7135;"1";"T";27,83505842;500,480469118158
"Male";"A";"Large";"Self-employed";50;"12";35730;"1";"O";29,1257717;643,9464619659
"Male";"A";"Medium";"Self-employed";42;"10";17590;"1";"S";19,41025076;751,713644455234
"Male";"D";"Medium";"Employed";39;"15";9860;"1";"U";94,65751646;475,67201910128
"Female";"B";"Large";"Housewife";21;"18";24305;"0";"O";31,48099884;491,454230145752
"Female";"B";"Medium";"Housewife";32;"10";18145;"0";"R";256,6405915;683,413016050469
"Female";"B";"Small";"Self-employed";30;"4";4825;"0";"M";99,28308074;892,638610335352
"Male";"C";"Large";"Housewife";46;"20";12815;"1";"R";240,0004036;663,520907459654
"Male";"D";"Large";"Employed";44;"8";6570;"0";"R";270,4632326;852,416028313718
"Male";"C";"Large";"Employed";39;"11";48365;"1";"P";35,02446355;504,755338517674
"Male";"C";"Small";"Self-employed";20;"10";19110;"1";"L";44,79860971;654,490338974009
"Male";"C";"Large";"Employed";41;"8";6950;"1";"O";37,74768396;619,662917439542
"Male";"D";"Large";"Housewife";68;"16";19105;"0";"S";24,84670738;474,115752540404
"Male";"A";"Small";"Employed";20;"17";16960;"0";"L";120,7793723;782,780835202092
"Male";"B";"Large";"Employed";34;"7";10770;"1";"Q";202,5335882;589,209194619357
"Female";"B";"Large";"Self-employed";48;"10";25670;"1";"L";61,11231366;524,249626387771
"Female";"C";"Large";"Employed";18;"12";1075;"0";"M";184,4785165;686,275540755812
"Male";"E";"Large";"Self-employed";46;"13";27280;"0";"Q";237,675525;763,126234393393
"Male";"C";"Medium";"Self-employed";35;"3";42195;"1";"L";68,95196256;749,138724693019
"Male";"C";"Medium";"Self-employed";33;"17";48075;"1";"Q";211,8309492;791,806424056969
"Female";"A";"Small";"Employed";31;"10";33110;"0";"U";94,65751646;506,004348129722
"Female";"B";"Small";"Unemployed";54;"20";19585;"0";"L";60,07300249;750,357468562346
"Male";"B";"Large";"Employed";53;"6";38145;"1";"Q";239,4551701;741,503921939992
"Male";"A";"Large";"Retired";61;"19";22870;"1";"L";68,37942919;626,656215867111
"Male";"D";"Large";"Retired";71;"11";21045;"1";"Q";213,2556548;635,224731782455
"Male";"D";"Small";"Employed";34;"17";9190;"1";"R";295,7970919;762,784985311142
"Female";"B";"Small";"Unemployed";18;"3";7525;"0";"L";66,46782671;942,459627273873
"Male";"D";"Small";"Employed";28;"17";8740;"1";"P";34,10399662;623,657126686879
"Male";"B";"Small";"Housewife";31;"8";31000;"0";"P";27,92054451;754,702741875855
"Female";"D";"Small";"Housewife";19;"11";9010;"1";"Q";148,3685156;418,803113409155
"Male";"A";"Large";"Retired";66;"7";8490;"1";"Q";237,675525;741,653584084203
"Male";"C";"Medium";"Unemployed";39;"4";13855;"0";"N";106,5583041;1228,14888087161
"Female";"D";"Large";"Housewife";69;"18";6800;"1";"U";137,8873343;285,450757377459
"Male";"D";"Medium";"Employed";57;"12";19435;"1";"L";44,37542252;433,864070487092
"Male";"C";"Large";"Housewife";30;"10";24390;"1";"L";78,33993486;481,247293989023
"Male";"A";"Large";"Employed";38;"12";16640;"1";"P";22,75483466;578,360597011467
"Female";"C";"Medium";"Employed";37;"10";14945;"0";"P";34,10399662;570,615481569727
"Female";"D";"Large";"Housewife";43;"6";9520;"1";"L";106,5803023;482,690198563524
"Female";"E";"Large";"Retired";50;"12";7140;"1";"R";291,3194903;747,924295961
"Female";"B";"Large";"Unemployed";29;"14";12225;"1";"N";106,5583041;798,895938117707
"Male";"E";"Small";"Unemployed";20;"6";7455;"0";"R";218,9832303;1246,03324556067
"Male";"D";"Large";"Self-employed";20;"11";45745;"0";"Q";148,4945135;723,249653046681
"Male";"D";"Large";"Housewife";23;"11";9225;"0";"O";30,5989837;555,059174575597
"Female";"A";"Small";"Employed";30;"14";8970;"0";"O";49,11503947;574,081562095408
"Male";"E";"Large";"Housewife";39;"5";14245;"1";"L";73,85052034;483,813547568924
"Male";"A";"Medium";"Employed";44;"16";3790;"1";"Q";201,3918071;567,362812036975
"Male";"B";"Medium";"Employed";37;"14";38915;"1";"R";285,6217445;711,871626713015
"Male";"B";"Medium";"Housewife";33;"2";9970;"1";"R";284,2162652;839,708399694254
"Female";"B";"Small";"Employed";39;"9";19675;"1";"S";36,54775004;572,894489415598
"Male";"B";"Small";"Employed";40;"6";7565;"0";"Q";222,2151274;926,150350449605
"Female";"B";"Large";"Employed";23;"11";16635;"0";"P";36,54260314;591,748762062861
"Female";"D";"Medium";"Housewife";31;"3";8570;"0";"O";30,90727239;603,483741184358
"Male";"C";"Medium";"Employed";47;"11";24700;"1";"R";270,7883545;616,130006639283
"Male";"B";"Medium";"Employed";31;"8";13135;"1";"S";32,26996388;769,604753010565
"Male";"A";"Large";"Self-employed";63;"16";35450;"0";"P";33,67123926;674,554253835259
"Male";"A";"Small";"Employed";37;"12";17415;"1";"R";221,7063984;676,798876755383
"Male";"E";"Small";"Unemployed";19;"12";36385;"1";"L";120,7793723;734,68679568582
"Female";"E";"Large";"Employed";28;"16";47415;"0";"Q";99,43621052;431,344414668056
"Male";"A";"Medium";"Employed";66;"19";26265;"1";"L";64,53563007;440,993783859194
"Male";"A";"Large";"Self-employed";44;"1";28655;"0";"R";238,240414;909,136758785643
"Female";"D";"Small";"Unemployed";28;"10";10725;"0";"R";272,9669948;925,389619595458
"Male";"E";"Large";"Housewife";56;"13";40805;"1";"Q";149,997808;408,598472564534
"Male";"B";"Medium";"Employed";42;"14";9515;"1";"M";153,4523215;615,899980664529
"Male";"A";"Medium";"Unemployed";38;"17";26125;"1";"L";60,91112257;756,538693182017
"Female";"D";"Large";"Employed";39;"9";8490;"1";"Q";207,1446249;505,571531782849
"Female";"E";"Medium";"Employed";35;"12";18050;"0";"R";270,7883545;649,394484642049
"Male";"D";"Large";"Self-employed";35;"13";25035;"1";"P";30,62119248;656,301870182009
"Female";"B";"Large";"Self-employed";32;"9";9075;"1";"Q";123,0199289;626,663863354171
"Male";"B";"Small";"Retired";74;"12";46460;"0";"P";45,411434;833,013339058133
"Male";"D";"Small";"Housewife";37;"9";9375;"0";"Q";136,1308048;582,261193815885
"Female";"A";"Large";"Retired";67;"8";9360;"0";"L";59,22386837;723,924970030948
"Female";"A";"Large";"Retired";50;"15";16050;"0";"L";72,01288299;709,057797306605
"Male";"F";"Large";"Unemployed";46;"19";21270;"0";"Q";202,5335882;798,201122307874
"Male";"A";"Small";"Retired";48;"5";6045;"1";"S";31,84882285;957,187148120965
"Male";"C";"Medium";"Self-employed";23;"3";9810;"0";"R";275,0923407;1288,42466872204
"Female";"D";"Medium";"Housewife";34;"15";7450;"0";"U";125,1320458;461,106481103662
"Male";"D";"Large";"Retired";46;"13";9800;"1";"Q";147,9690558;695,611784745319
"Female";"B";"Small";"Employed";23;"6";26705;"0";"Q";157,245582;762,942468364456
"Male";"C";"Large";"Self-employed";35;"17";8160;"1";"L";55,29380019;655,548598588288
"Male";"C";"Medium";"Self-employed";43;"5";1190;"0";"M";153,4523215;969,263462097867
"Male";"C";"Large";"Employed";39;"15";24975;"0";"Q";99,43621052;577,365944552845
"Male";"D";"Medium";"Housewife";41;"4";14320;"0";"M";139,2830008;716,25816943203
"Female";"D";"Large";"Retired";61;"3";6425;"0";"R";234,675271;935,478526779503
"Female";"B";"Medium";"Self-employed";52;"5";11025;"0";"Q";157,245582;756,571939043688
"Male";"B";"Medium";"Retired";69;"5";4175;"0";"P";37,83728202;991,84001545385
"Male";"B";"Small";"Housewife";44;"9";19970;"0";"U";91,54176264;552,079614926187
"Female";"A";"Medium";"Employed";38;"10";7795;"1";"Q";169,5291484;513,035598569543
"Female";"B";"Small";"Housewife";44;"12";9950;"0";"R";256,6405915;637,243203140085
"Male";"A";"Medium";"Retired";48;"6";27280;"1";"U";103,9493988;849,61381087535
"Female";"C";"Large";"Housewife";50;"16";6185;"1";"Q";239,4551701;418,586178795398
"Female";"E";"Large";"Retired";65;"15";13880;"1";"O";23,46029027;540,167599093132
"Male";"D";"Large";"Employed";41;"10";22905;"1";"R";210,189841;590,099018768738
"Male";"D";"Medium";"Unemployed";40;"16";23800;"0";"R";259,0040603;925,716226158961
"Male";"D";"Small";"Employed";59;"17";18460;"1";"P";36,54260314;535,315026338034
"Male";"D";"Medium";"Housewife";58;"7";13185;"0";"R";200,6565503;543,880113902503
"Male";"A";"Small";"Employed";36;"13";11725;"1";"L";32,72004014;506,922948479426
"Male";"A";"Large";"Housewife";50;"6";7345;"0";"O";24,11879116;700,799741369041
"Female";"E";"Medium";"Employed";50;"11";16480;"0";"L";73,26206886;417,249257343576
"Male";"C";"Medium";"Housewife";74;"7";19520;"1";"N";94,29603751;481,255796541186
"Female";"A";"Medium";"Employed";21;"10";9535;"0";"U";99,17167477;550,386810449359
"Male";"E";"Medium";"Employed";23;"11";7285;"0";"R";256,6405915;744,81615138204
"Male";"B";"Medium";"Employed";34;"13";35030;"0";"M";153,4523215;761,080717469191
"Female";"C";"Medium";"Housewife";59;"17";20775;"0";"L";73,65271862;450,142676481382
"Male";"D";"Small";"Self-employed";18;"15";44365;"0";"N";26,14074792;908,659285636435
"Male";"B";"Large";"Employed";26;"4";8170;"1";"Q";169,5291484;735,839625003528
"Female";"B";"Small";"Self-employed";55;"9";19420;"1";"L";120,7793723;595,338382866157
"Male";"E";"Small";"Self-employed";35;"12";27320;"0";"R";284,1301175;938,409234251704
"Male";"B";"Large";"Self-employed";46;"16";22520;"1";"P";36,54260314;653,821192514747
"Male";"D";"Small";"Retired";52;"13";18605;"1";"U";76,98652096;584,132627192736
"Male";"A";"Small";"Unemployed";37;"19";14045;"1";"M";156,1042255;818,901010979543
"Female";"A";"Small";"Housewife";24;"10";8200;"1";"L";60,91112257;446,220785699264
